CONSECUTIVO;ANIO _ MATRICULA;PERIODO_ MATRICULA;CODIGO_INSTITUCION;ID_SEXO;MUNICIPIO_ PRO;CODIGO _ PROGRAMA;PROGRAMA;ANIO_NACIMIENTO;PAIS NACIMIENTO;CIUDAD NACIMIENTO;ANIO_ PRIMER CURSO;PERIODO _PRIMER CURSO
6547;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/23/2004 12:00:00 AM;170;5001;2022;1
6548;2023;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/25/1998 12:00:00 AM;170;5360;2022;2
6549;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/01/2004 12:00:00 AM;170;5360;2022;1
6550;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/07/2004 12:00:00 AM;170;5360;2022;2
6551;2023;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/15/2004 12:00:00 AM;170;5360;2022;1
6552;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/06/2005 12:00:00 AM;170;5001;2022;2
6553;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/14/2004 12:00:00 AM;170;5266;2022;1
6554;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/30/2005 12:00:00 AM;170;5266;2023;1
6555;2023;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/29/1988 12:00:00 AM;170;5360;2021;2
6556;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/28/1990 12:00:00 AM;170;68001;2022;2
6557;2023;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/26/1997 12:00:00 AM;170;5001;2021;2
6558;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/14/1999 12:00:00 AM;170;5360;2023;1
6559;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/11/2005 12:00:00 AM;170;5266;2023;1
6560;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/26/2005 12:00:00 AM;170;5266;2023;1
6561;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/26/1994 12:00:00 AM;170;5360;2021;2
6562;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/14/1995 12:00:00 AM;170;5631;2022;1
6563;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/06/1996 12:00:00 AM;170;5376;2021;2
6564;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/12/2004 12:00:00 AM;170;5001;2022;2
6565;2023;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/21/2005 12:00:00 AM;170;5360;2023;1
6566;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/04/2004 12:00:00 AM;170;5679;2022;1
6567;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/12/2005 12:00:00 AM;170;52356;2022;2
6568;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/21/2004 12:00:00 AM;170;76001;2023;1
6569;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/04/2005 12:00:00 AM;840;0;2022;2
6570;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/13/2002 12:00:00 AM;840;0;2022;2
6571;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/25/1996 12:00:00 AM;170;76001;2022;2
6572;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/09/1998 12:00:00 AM;170;5001;2022;2
6573;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/19/1995 12:00:00 AM;170;5001;2022;2
6574;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/01/2001 12:00:00 AM;170;5001;2022;2
6575;2023;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/13/2003 12:00:00 AM;170;15759;2022;1
7575;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/24/1994 12:00:00 AM;170;5001;2023;2
7576;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/31/1997 12:00:00 AM;170;5380;2023;2
7577;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/25/1997 12:00:00 AM;170;5001;2023;2
7578;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/15/1998 12:00:00 AM;170;76001;2023;2
7579;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/17/1999 12:00:00 AM;170;5088;2023;2
7580;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/02/1995 12:00:00 AM;170;5001;2023;2
7581;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/18/2001 12:00:00 AM;170;76834;2023;2
7582;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;05/21/2002 12:00:00 AM;170;68276;2023;2
7583;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/09/2001 12:00:00 AM;170;5001;2023;2
7584;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/01/2002 12:00:00 AM;170;5212;2023;2
7585;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/04/2004 12:00:00 AM;170;63001;2023;2
7586;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/27/2004 12:00:00 AM;170;5266;2023;2
7587;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/27/2002 12:00:00 AM;170;5266;2023;2
7588;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/05/2004 12:00:00 AM;170;5001;2023;2
7589;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/26/2005 12:00:00 AM;170;5266;2023;1
7590;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/28/2006 12:00:00 AM;170;11001;2023;2
7591;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/06/2005 12:00:00 AM;170;5308;2023;2
7592;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/26/2005 12:00:00 AM;170;5266;2023;2
7593;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/05/2005 12:00:00 AM;170;5001;2023;2
7594;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/22/2004 12:00:00 AM;170;5001;2023;2
7595;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/05/2006 12:00:00 AM;170;5266;2023;2
7596;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/14/2005 12:00:00 AM;170;11001;2023;2
7597;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/07/2002 12:00:00 AM;170;5266;2023;2
7598;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/22/2005 12:00:00 AM;170;5001;2023;2
7599;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/03/1992 12:00:00 AM;170;5266;2023;2
7600;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/02/2000 12:00:00 AM;170;5318;2021;1
7601;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/19/1995 12:00:00 AM;170;5001;2022;2
7602;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/25/1996 12:00:00 AM;170;76001;2022;2
7603;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/30/1997 12:00:00 AM;170;5001;2023;1
7604;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/25/1998 12:00:00 AM;170;5360;2022;2
7605;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/19/2000 12:00:00 AM;170;5001;2023;1
7606;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/20/2002 12:00:00 AM;170;54001;2023;1
7607;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/08/2003 12:00:00 AM;170;5001;2023;1
7608;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/12/2002 12:00:00 AM;170;5034;2021;2
7609;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/02/2002 12:00:00 AM;170;5088;2023;1
7610;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/30/2003 12:00:00 AM;170;5001;2022;2
7611;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;05/14/2004 12:00:00 AM;170;5266;2023;1
7612;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/30/2005 12:00:00 AM;170;5266;2023;1
7613;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/01/2004 12:00:00 AM;170;11001;2023;1
7614;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/06/2004 12:00:00 AM;170;5001;2023;1
7615;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/20/2004 12:00:00 AM;170;5001;2023;1
7616;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/27/2004 12:00:00 AM;850;0;2023;1
7617;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/21/2005 12:00:00 AM;170;5360;2023;1
7618;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/02/2005 12:00:00 AM;170;5001;2023;1
7619;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/11/2005 12:00:00 AM;170;5266;2023;1
7620;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/10/2004 12:00:00 AM;170;5001;2023;1
7621;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;05/11/2004 12:00:00 AM;170;5664;2023;1
7622;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/21/2005 12:00:00 AM;170;5001;2023;1
7623;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/10/2004 12:00:00 AM;170;5088;2023;1
7624;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/30/2000 12:00:00 AM;170;5001;2023;1
7625;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/28/2000 12:00:00 AM;170;5380;2019;1
7626;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/28/1990 12:00:00 AM;170;68001;2022;2
7627;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/23/2002 12:00:00 AM;170;5001;2021;2
7628;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;05/01/2001 12:00:00 AM;170;5001;2022;2
7629;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/05/2001 12:00:00 AM;170;5266;2022;2
7630;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/02/2003 12:00:00 AM;170;5001;2022;2
7631;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/01/2001 12:00:00 AM;170;5001;2022;2
7632;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/12/2005 12:00:00 AM;170;52356;2022;2
7633;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/12/2004 12:00:00 AM;170;5001;2022;2
7634;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/07/2004 12:00:00 AM;170;5360;2022;2
7635;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/04/2005 12:00:00 AM;840;0;2022;2
7636;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/06/2005 12:00:00 AM;170;5001;2022;2
7637;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/13/2002 12:00:00 AM;840;0;2022;2
7638;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/09/1998 12:00:00 AM;170;5001;2022;2
7639;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/17/2002 12:00:00 AM;170;5001;2022;2
7640;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/31/2004 12:00:00 AM;170;5001;2022;2
7641;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/12/1994 12:00:00 AM;862;0;2022;2
7642;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/06/1996 12:00:00 AM;170;5376;2021;2
7643;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/28/2002 12:00:00 AM;170;5001;2020;1
7644;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/22/2003 12:00:00 AM;170;5001;2022;1
7645;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/26/1997 12:00:00 AM;170;5001;2021;2
7646;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/16/2001 12:00:00 AM;170;5001;2021;2
7647;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/30/2002 12:00:00 AM;170;5001;2021;1
7648;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;07/04/2002 12:00:00 AM;170;70823;2022;1
7649;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;03/04/2003 12:00:00 AM;170;5148;2021;2
7650;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/28/2002 12:00:00 AM;170;5001;2022;1
7651;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/21/2002 12:00:00 AM;170;5360;2022;1
7652;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/13/2003 12:00:00 AM;170;15759;2022;1
7653;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/27/2001 12:00:00 AM;170;5001;2021;2
7654;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/23/2004 12:00:00 AM;170;5001;2022;1
7655;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/01/2004 12:00:00 AM;170;5360;2022;1
7656;2023;2;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/15/2004 12:00:00 AM;170;5360;2022;1
7657;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/26/2002 12:00:00 AM;170;5001;2022;1
7658;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/14/2004 12:00:00 AM;170;5266;2022;1
7659;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/31/2004 12:00:00 AM;170;5001;2022;1
7660;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/21/2005 12:00:00 AM;170;5001;2022;1
7661;2023;2;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;04/14/1995 12:00:00 AM;170;5631;2022;1
8857;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;08/12/1994 12:00:00 AM;862;0;2022;2
8858;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;02/27/2004 12:00:00 AM;850;0;2023;1
8860;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/15/1982 12:00:00 AM;170;15759;2024;1
8861;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/09/2002 12:00:00 AM;170;11001;2024;1
8862;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;01/19/2000 12:00:00 AM;170;5001;2023;1
8863;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;10/10/2003 12:00:00 AM;170;5001;2024;1
8864;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;06/13/2001 12:00:00 AM;170;5001;2024;1
8865;2024;1;3303;2;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;12/16/2001 12:00:00 AM;170;5001;2021;2
8866;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;05/01/2001 12:00:00 AM;170;5001;2022;2
8867;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;09/30/2002 12:00:00 AM;170;5001;2021;1
8869;2024;1;3303;1;5266;107517;TÉCNICA PROFESIONAL EN PRODUCCIÓN SONORA PARA CONTENIDOS DIGITALES;11/10/2003 12:00:00 AM;170;5001;2024;1
